Info 0    [14:29:13.712] Starting TS Server
Info 331  [14:29:42.869] getExportInfoMap: done in 3.387349999975413 ms
Info 332  [14:29:42.869] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 333  [14:29:42.870] collectAutoImports: response is complete
Info 334  [14:29:42.870] collectAutoImports: 0.04064500005915761
Info 335  [14:29:42.870] getCompletionData: Semantic work: 5.963454000186175
Info 336  [14:29:42.879] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.498602000065148
Info 337  [14:29:42.899] getCompletionData: Get current token: 0.010112000163644552
Info 338  [14:29:42.899] getCompletionData: Is inside comment: 0.019882999826222658
Info 339  [14:29:42.900] getCompletionData: Get previous token: 0.027349000331014395
Info 340  [14:29:42.900] getCompletionsAtPosition: isCompletionListBlocker: 0.006180000025779009
Info 341  [14:29:42.904] getExportInfoMap: cache miss or empty; calculating new results
Info 342  [14:29:42.904] getExportInfoMap: done in 0.7040160000324249 ms
Info 343  [14:29:42.904] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 344  [14:29:42.904] collectAutoImports: response is complete
Info 345  [14:29:42.904] collectAutoImports: 0.10272799991071224
Info 346  [14:29:42.904] getCompletionData: Semantic work: 4.769694999791682
Info 347  [14:29:42.912] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.092914000153542
Info 348  [14:29:42.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 349  [14:29:42.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 1.694395000115037ms
Info 350  [14:29:42.915] Different program with same set of files
Info 351  [14:29:42.915] getCompletionData: Get current token: 0.010111999697983265
Info 352  [14:29:42.915] getCompletionData: Is inside comment: 0.01881699962541461
Info 353  [14:29:42.915] getCompletionData: Get previous token: 0.026903999969363213
Info 354  [14:29:42.916] getCompletionsAtPosition: isCompletionListBlocker: 0.006606000009924173
Info 355  [14:29:42.921] getExportInfoMap: cache miss or empty; calculating new results
Info 356  [14:29:42.921] getExportInfoMap: done in 3.4741050000302494 ms
Info 357  [14:29:42.922] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 358  [14:29:42.922] collectAutoImports: response is complete
Info 359  [14:29:42.922] collectAutoImports: 0.03691800031810999
Info 360  [14:29:42.922] getCompletionData: Semantic work: 6.253497000318021
Info 361  [14:29:42.928] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.9997980003245175
Info 362  [14:29:43.287] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 363  [14:29:43.296] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false structureIsReused:: Completely Elapsed: 8.2491770000197ms
Info 364  [14:29:43.296] Different program with same set of files
Info 365  [14:29:43.598] Format host information updated
Info 366  [14:29:43.599] getCompletionData: Get current token: 0.1014010002836585
Info 367  [14:29:43.600] getCompletionData: Is inside comment: 0.04002800025045872
Info 368  [14:29:43.600] getCompletionData: Get previous token: 0.1988730002194643
Info 369  [14:29:43.601] getCompletionsAtPosition: isCompletionListBlocker: 0.023155000060796738
Info 370  [14:29:43.605] getCompletionData: Semantic work: 3.776128999888897
Info 371  [14:29:43.740] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 372  [14:29:43.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false structureIsReused:: Completely Elapsed: 4.161001000087708ms
Info 373  [14:29:43.745] Different program with same set of files
Info 374  [14:29:43.745] getCompletionData: Get current token: 0.01056799991056323
Info 375  [14:29:43.745] getCompletionData: Is inside comment: 0.023521000053733587
Info 376  [14:29:43.745] getCompletionData: Get previous token: 0.024854999966919422
Info 377  [14:29:43.745] getCompletionsAtPosition: isCompletionListBlocker: 0.003918000031262636
Info 378  [14:29:43.746] getCompletionData: Semantic work: 0.6970609999261796
Info 379  [14:29:43.747] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.028524999972432852
Info 380  [14:29:44.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 381  [14:29:44.466] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false structureIsReused:: Completely Elapsed: 3.7263770001009107ms
Info 382  [14:29:44.466] Different program with same set of files
Info 383  [14:29:44.466] getCompletionData: Get current token: 0.01652600010856986
Info 384  [14:29:44.466] getCompletionData: Is inside comment: 0.039487999863922596
Info 385  [14:29:44.467] getCompletionData: Get previous token: 0.05964899994432926
Info 386  [14:29:44.467] getCompletionsAtPosition: isCompletionListBlocker: 0.006347000133246183
Info 387  [14:29:44.467] getCompletionData: Semantic work: 0.4743329999037087
Info 388  [14:29:44.467] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.030983999837189913
Info 389  [14:29:44.911] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 390  [14:29:44.920] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false structureIsReused:: Completely Elapsed: 8.190208000130951ms
Info 391  [14:29:44.920] Different program with same set of files
Info 392  [14:29:45.781] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 393  [14:29:45.788] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false structureIsReused:: Completely Elapsed: 6.3228559996932745ms
Info 394  [14:29:45.788] Different program with same set of files
Info 395  [14:29:46.043] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [14:29:46.052] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false structureIsReused:: Completely Elapsed: 8.620111000258476ms
Info 397  [14:29:46.052] Different program with same set of files
Info 398  [14:29:46.316] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 399  [14:29:46.328] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false structureIsReused:: Completely Elapsed: 12.253376000095159ms
Info 400  [14:29:46.329] Different program with same set of files
Info 401  [14:29:47.036] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 402  [14:29:47.042] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false structureIsReused:: Completely Elapsed: 5.243253999855369ms
Info 403  [14:29:47.042] Different program with same set of files
Info 404  [14:29:47.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 405  [14:29:47.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false structureIsReused:: Completely Elapsed: 4.0771969999186695ms
Info 406  [14:29:47.486] Different program with same set of files
Info 407  [14:29:47.487] getCompletionData: Get current token: 0.019656999967992306
Info 408  [14:29:47.487] getCompletionData: Is inside comment: 0.04987400025129318
Info 409  [14:29:47.487] getCompletionData: Get previous token: 0.08162799989804626
Info 410  [14:29:47.487] getCompletionsAtPosition: isCompletionListBlocker: 0.11223699990659952
Info 411  [14:29:47.497] getExportInfoMap: cache miss or empty; calculating new results
Info 412  [14:29:47.498] getExportInfoMap: done in 6.422851999755949 ms
Info 413  [14:29:47.499] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 414  [14:29:47.499] collectAutoImports: response is complete
Info 415  [14:29:47.499] collectAutoImports: 0.09455699985846877
Info 416  [14:29:47.499] getCompletionData: Semantic work: 11.57624699966982
Info 417  [14:29:47.514] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 13.662198000121862
Info 418  [14:29:48.020] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [14:29:48.023] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false structureIsReused:: Completely Elapsed: 3.0282230000011623ms
Info 420  [14:29:48.023] Different program with same set of files
Info 421  [14:29:48.449] Format host information updated
Info 422  [14:29:48.450] getCompletionData: Get current token: 0.10421899985522032
Info 423  [14:29:48.451] getCompletionData: Is inside comment: 0.03550500003620982
Info 424  [14:29:48.451] getCompletionData: Get previous token: 0.2370459996163845
Info 425  [14:29:48.451] getCompletionsAtPosition: isCompletionListBlocker: 0.07638699980452657
Info 426  [14:29:48.464] getCompletionData: Semantic work: 12.874954000115395
Info 427  [14:29:49.100] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 428  [14:29:49.108] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false structureIsReused:: Completely Elapsed: 7.296125999651849ms
Info 429  [14:29:49.108] Different program with same set of files
Info 430  [14:29:49.602] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 431  [14:29:49.608] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false structureIsReused:: Completely Elapsed: 5.75761799979955ms
Info 432  [14:29:49.608] Different program with same set of files
Info 433  [14:29:49.916] Format host information updated
Info 434  [14:29:49.916] getCompletionData: Get current token: 0.04052399983629584
Info 435  [14:29:49.916] getCompletionData: Is inside comment: 0.016208000015467405
Info 436  [14:29:49.917] getCompletionData: Get previous token: 0.10478699998930097
Info 437  [14:29:49.917] getCompletionsAtPosition: isCompletionListBlocker: 0.04422200005501509
Info 438  [14:29:49.920] getCompletionData: Semantic work: 3.5127449999563396
Info 439  [14:29:51.057] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 440  [14:29:51.063] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false structureIsReused:: Completely Elapsed: 5.656314000021666ms
Info 441  [14:29:51.063] Different program with same set of files
Info 442  [14:29:51.444] Format host information updated
Info 443  [14:29:51.445] getCompletionData: Get current token: 0.03867999976500869
Info 444  [14:29:51.445] getCompletionData: Is inside comment: 0.010635000187903643
Info 445  [14:29:51.445] getCompletionData: Get previous token: 0.10332700004801154
Info 446  [14:29:51.445] getCompletionsAtPosition: isCompletionListBlocker: 0.024993000086396933
Info 447  [14:29:51.448] getCompletionData: Semantic work: 3.320861999876797
Info 448  [14:29:51.786] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 449  [14:29:51.792] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false structureIsReused:: Completely Elapsed: 5.577522000297904ms
Info 450  [14:29:51.792] Different program with same set of files
Info 451  [14:29:52.150] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 452  [14:29:52.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false structureIsReused:: Completely Elapsed: 7.282773999962956ms
Info 453  [14:29:52.158] Different program with same set of files
Info 454  [14:29:52.671] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 455  [14:29:52.677] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false structureIsReused:: Completely Elapsed: 5.62232800014317ms
Info 456  [14:29:52.677] Different program with same set of files
Info 457  [14:29:53.550] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 458  [14:29:53.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false structureIsReused:: Completely Elapsed: 3.640029000118375ms
Info 459  [14:29:53.554] Different program with same set of files
Info 460  [14:29:53.760] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 461  [14:29:53.762] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false structureIsReused:: Completely Elapsed: 1.9718280001543462ms
Info 462  [14:29:53.762] Different program with same set of files
Info 463  [14:29:54.274] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 464  [14:29:54.283] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false structureIsReused:: Completely Elapsed: 8.389185999985784ms
Info 465  [14:29:54.283] Different program with same set of files
Info 466  [14:29:55.589] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 467  [14:29:55.593] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false structureIsReused:: Completely Elapsed: 3.955139999743551ms
